group_name,endpoint_or_pipeline,api_field,current_database_table,current_database_column,rename_to,status,notes
pending_creatives-info,creatives-info,object_story_spec.video_data.call_to_action.value.lead_gen_form_id,dim_meta_creatives,object_story_spec_video_data_call_to_action_value_lead_gen_form,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.call_to_action.value.link,dim_meta_creatives,object_story_spec_video_data_call_to_action_value_link,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.call_to_action.value.link_caption,dim_meta_creatives,object_story_spec_video_data_call_to_action_value_link_caption,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.call_to_action.value.link_format,dim_meta_creatives,object_story_spec_video_data_call_to_action_value_link_format,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.call_to_action.value.page,dim_meta_creatives,object_story_spec_video_data_call_to_action_value_page,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.page_welcome_message,dim_meta_creatives,object_story_spec_video_data_page_welcome_message,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.post_click_configuration.post_click_item_description,dim_meta_creatives,object_story_spec_video_data_post_click_configuration_post_clic,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.post_click_configuration.post_click_item_headline,dim_meta_creatives,object_story_spec_video_data_post_click_configuration_post_clic,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.video_data.retailer_item_ids,dim_meta_creatives,object_story_spec_video_data_retailer_item_ids,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.photo_data.caption,dim_meta_creatives,object_story_spec_photo_data_caption,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.photo_data.image_hash,dim_meta_creatives,object_story_spec_photo_data_image_hash,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_add_payment_info,fact_meta_delivery_ad,action_values_add_payment_info,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_add_to_cart,fact_meta_delivery_ad,action_values_add_to_cart,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_initiate_checkout,fact_meta_delivery_ad,action_values_initiate_checkout,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_offsite_conversion_fb_pixel_add_payment_info,fact_meta_delivery_ad,action_values_offsite_conversion_fb_pixel_add_payment_info,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_offsite_conversion_fb_pixel_add_to_cart,fact_meta_delivery_ad,action_values_offsite_conversion_fb_pixel_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_offsite_conversion_fb_pixel_initiate_checkout,fact_meta_delivery_ad,action_values_offsite_conversion_fb_pixel_initiate_checkout,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_offsite_conversion_fb_pixel_purchase,fact_meta_delivery_ad,action_values_offsite_conversion_fb_pixel_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_offsite_conversion_fb_pixel_search,fact_meta_delivery_ad,action_values_offsite_conversion_fb_pixel_search,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_offsite_conversion_fb_pixel_view_content,fact_meta_delivery_ad,action_values_offsite_conversion_fb_pixel_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_omni_add_to_cart,fact_meta_delivery_ad,action_values_omni_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_omni_initiated_checkout,fact_meta_delivery_ad,action_values_omni_initiated_checkout,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_omni_purchase,fact_meta_delivery_ad,action_values_omni_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_omni_search,fact_meta_delivery_ad,action_values_omni_search,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_omni_view_content,fact_meta_delivery_ad,action_values_omni_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_onsite_web_add_to_cart,fact_meta_delivery_ad,action_values_onsite_web_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_onsite_web_app_add_to_cart,fact_meta_delivery_ad,action_values_onsite_web_app_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_onsite_web_app_purchase,fact_meta_delivery_ad,action_values_onsite_web_app_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_onsite_web_app_view_content,fact_meta_delivery_ad,action_values_onsite_web_app_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_onsite_web_initiate_checkout,fact_meta_delivery_ad,action_values_onsite_web_initiate_checkout,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_onsite_web_purchase,fact_meta_delivery_ad,action_values_onsite_web_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_onsite_web_view_content,fact_meta_delivery_ad,action_values_onsite_web_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_purchase,fact_meta_delivery_ad,action_values_purchase,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_search,fact_meta_delivery_ad,action_values_search,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_view_content,fact_meta_delivery_ad,action_values_view_content,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_web_app_in_store_purchase,fact_meta_delivery_ad,action_values_web_app_in_store_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,action_values_web_in_store_purchase,fact_meta_delivery_ad,action_values_web_in_store_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_add_payment_info,fact_meta_delivery_ad,actions_add_payment_info,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_add_to_cart,fact_meta_delivery_ad,actions_add_to_cart,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_comment,fact_meta_delivery_ad,actions_comment,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_complete_registration,fact_meta_delivery_ad,actions_complete_registration,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_initiate_checkout,fact_meta_delivery_ad,actions_initiate_checkout,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_landing_page_view,fact_meta_delivery_ad,actions_landing_page_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_lead,fact_meta_delivery_ad,actions_lead,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_like,fact_meta_delivery_ad,actions_like,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_link_click,fact_meta_delivery_ad,actions_link_click,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_complete_registration_add_meta_leads,fact_meta_delivery_ad,actions_offsite_complete_registration_add_meta_leads,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_content_view_add_meta_leads,fact_meta_delivery_ad,actions_offsite_content_view_add_meta_leads,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_custom_651875354521550,fact_meta_delivery_ad,actions_offsite_conversion_custom_651875354521550,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_fb_pixel_add_payment_info,fact_meta_delivery_ad,actions_offsite_conversion_fb_pixel_add_payment_info,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_fb_pixel_add_to_cart,fact_meta_delivery_ad,actions_offsite_conversion_fb_pixel_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_fb_pixel_complete_registration,fact_meta_delivery_ad,actions_offsite_conversion_fb_pixel_complete_registration,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_fb_pixel_initiate_checkout,fact_meta_delivery_ad,actions_offsite_conversion_fb_pixel_initiate_checkout,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_fb_pixel_purchase,fact_meta_delivery_ad,actions_offsite_conversion_fb_pixel_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_fb_pixel_search,fact_meta_delivery_ad,actions_offsite_conversion_fb_pixel_search,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_conversion_fb_pixel_view_content,fact_meta_delivery_ad,actions_offsite_conversion_fb_pixel_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_search_add_meta_leads,fact_meta_delivery_ad,actions_offsite_search_add_meta_leads,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_omni_add_to_cart,fact_meta_delivery_ad,actions_omni_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_omni_complete_registration,fact_meta_delivery_ad,actions_omni_complete_registration,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_omni_initiated_checkout,fact_meta_delivery_ad,actions_omni_initiated_checkout,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_omni_landing_page_view,fact_meta_delivery_ad,actions_omni_landing_page_view,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_omni_purchase,fact_meta_delivery_ad,actions_omni_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_omni_search,fact_meta_delivery_ad,actions_omni_search,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_omni_view_content,fact_meta_delivery_ad,actions_omni_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_app_purchase,fact_meta_delivery_ad,actions_onsite_app_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_lead,fact_meta_delivery_ad,actions_onsite_conversion_lead,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_lead_grouped,fact_meta_delivery_ad,actions_onsite_conversion_lead_grouped,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_block,fact_meta_delivery_ad,actions_onsite_conversion_messaging_block,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_conversation_replied_7d,fact_meta_delivery_ad,actions_onsite_conversion_messaging_conversation_replied_7d,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_conversation_started_7d,fact_meta_delivery_ad,actions_onsite_conversion_messaging_conversation_started_7d,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_first_reply,fact_meta_delivery_ad,actions_onsite_conversion_messaging_first_reply,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_order_created_v2,fact_meta_delivery_ad,actions_onsite_conversion_messaging_order_created_v2,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_user_call_placed,fact_meta_delivery_ad,actions_onsite_conversion_messaging_user_call_placed,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_user_depth_2_message_send,fact_meta_delivery_ad,actions_onsite_conversion_messaging_user_depth_2_message_send,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_user_depth_3_message_send,fact_meta_delivery_ad,actions_onsite_conversion_messaging_user_depth_3_message_send,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_user_depth_5_message_send,fact_meta_delivery_ad,actions_onsite_conversion_messaging_user_depth_5_message_send,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_messaging_welcome_message_view,fact_meta_delivery_ad,actions_onsite_conversion_messaging_welcome_message_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_post_net_comment,fact_meta_delivery_ad,actions_onsite_conversion_post_net_comment,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_post_net_like,fact_meta_delivery_ad,actions_onsite_conversion_post_net_like,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_post_net_save,fact_meta_delivery_ad,actions_onsite_conversion_post_net_save,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_post_save,fact_meta_delivery_ad,actions_onsite_conversion_post_save,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_post_unlike,fact_meta_delivery_ad,actions_onsite_conversion_post_unlike,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_post_unsave,fact_meta_delivery_ad,actions_onsite_conversion_post_unsave,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_purchase,fact_meta_delivery_ad,actions_onsite_conversion_purchase,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_conversion_total_messaging_connection,fact_meta_delivery_ad,actions_onsite_conversion_total_messaging_connection,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_add_to_cart,fact_meta_delivery_ad,actions_onsite_web_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_app_add_to_cart,fact_meta_delivery_ad,actions_onsite_web_app_add_to_cart,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_app_purchase,fact_meta_delivery_ad,actions_onsite_web_app_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_app_view_content,fact_meta_delivery_ad,actions_onsite_web_app_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_initiate_checkout,fact_meta_delivery_ad,actions_onsite_web_initiate_checkout,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_lead,fact_meta_delivery_ad,actions_onsite_web_lead,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_purchase,fact_meta_delivery_ad,actions_onsite_web_purchase,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_onsite_web_view_content,fact_meta_delivery_ad,actions_onsite_web_view_content,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_page_engagement,fact_meta_delivery_ad,actions_page_engagement,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_photo_view,fact_meta_delivery_ad,actions_photo_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_post,fact_meta_delivery_ad,actions_post,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_post_engagement,fact_meta_delivery_ad,actions_post_engagement,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_post_interaction_gross,fact_meta_delivery_ad,actions_post_interaction_gross,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_post_interaction_net,fact_meta_delivery_ad,actions_post_interaction_net,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_post_reaction,fact_meta_delivery_ad,actions_post_reaction,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_post_uncomment,fact_meta_delivery_ad,actions_post_uncomment,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_purchase,fact_meta_delivery_ad,actions_purchase,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_search,fact_meta_delivery_ad,actions_search,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_video_view,fact_meta_delivery_ad,actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_view_content,fact_meta_delivery_ad,actions_view_content,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_web_app_in_store_purchase,fact_meta_delivery_ad,actions_web_app_in_store_purchase,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_web_in_store_purchase,fact_meta_delivery_ad,actions_web_in_store_purchase,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,outbound_clicks_outbound_click,fact_meta_delivery_ad,outbound_clicks_outbound_click,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,results_indicator,fact_meta_delivery_ad,results_indicator,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,results_value,fact_meta_delivery_ad,results_value,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,unique_outbound_clicks_outbound_click,fact_meta_delivery_ad,unique_outbound_clicks_outbound_click,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_30_sec_watched_actions_video_view,fact_meta_delivery_ad,video_30_sec_watched_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_avg_time_watched_actions_video_view,fact_meta_delivery_ad,video_avg_time_watched_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_p100_watched_actions_video_view,fact_meta_delivery_ad,video_p100_watched_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_p25_watched_actions_video_view,fact_meta_delivery_ad,video_p25_watched_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_p50_watched_actions_video_view,fact_meta_delivery_ad,video_p50_watched_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_p75_watched_actions_video_view,fact_meta_delivery_ad,video_p75_watched_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_p95_watched_actions_video_view,fact_meta_delivery_ad,video_p95_watched_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,video_play_actions_video_view,fact_meta_delivery_ad,video_play_actions_video_view,,approved,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,estimated_ad_recall_rate,fact_meta_delivery_ad,estimated_ad_recall_rate,,approved,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.amount,dim_meta_accounts,funding_source_details_coupon_amount,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.coupon_id,dim_meta_accounts,funding_source_details_coupon_coupon_id,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.currency,dim_meta_accounts,funding_source_details_coupon_currency,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.display_amount,dim_meta_accounts,funding_source_details_coupon_display_amount,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.expiration,dim_meta_accounts,funding_source_details_coupon_expiration,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.original_amount,dim_meta_accounts,funding_source_details_coupon_original_amount,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.original_display_amount,dim_meta_accounts,funding_source_details_coupon_original_display_amount,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupon.start_date,dim_meta_accounts,funding_source_details_coupon_start_date,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_accounts-info,accounts-info,funding_source_details.coupons,dim_meta_accounts,funding_source_details_coupons,,excluded,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.template_data.call_to_action.value.link_caption,dim_meta_creatives,object_story_spec_template_data_call_to_action_value_link_capti,,pending,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_purchase_add_20_s_calls,fact_meta_delivery_ad,actions_offsite_purchase_add_20_s_calls,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.ad_formats,dim_meta_creatives,asset_feed_spec_ad_formats,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.additional_data.is_click_to_message,dim_meta_creatives,asset_feed_spec_additional_data_is_click_to_message,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.additional_data.multi_share_end_card,dim_meta_creatives,asset_feed_spec_additional_data_multi_share_end_card,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.additional_data.page_welcome_message,dim_meta_creatives,asset_feed_spec_additional_data_page_welcome_message,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.asset_customization_rules,dim_meta_creatives,asset_feed_spec_asset_customization_rules,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.bodies,dim_meta_creatives,asset_feed_spec_bodies,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.call_to_action_types,dim_meta_creatives,asset_feed_spec_call_to_action_types,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.call_to_actions,dim_meta_creatives,asset_feed_spec_call_to_actions,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.carousels,dim_meta_creatives,asset_feed_spec_carousels,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.descriptions,dim_meta_creatives,asset_feed_spec_descriptions,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.images,dim_meta_creatives,asset_feed_spec_images,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.link_urls,dim_meta_creatives,asset_feed_spec_link_urls,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.message_extensions,dim_meta_creatives,asset_feed_spec_message_extensions,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.promotional_metadata.allowed_coupon_code_sources,dim_meta_creatives,asset_feed_spec_promotional_metadata_allowed_coupon_code_source,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.promotional_metadata.is_auto_update_allowed,dim_meta_creatives,asset_feed_spec_promotional_metadata_is_auto_update_allowed,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.promotional_metadata.manual_coupon_codes,dim_meta_creatives,asset_feed_spec_promotional_metadata_manual_coupon_codes,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.titles,dim_meta_creatives,asset_feed_spec_titles,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,asset_feed_spec.videos,dim_meta_creatives,asset_feed_spec_videos,,pending,Auto-detected: set rename_to and change status to approved to load
pending_creatives-info,creatives-info,object_story_spec.link_data.call_to_action.value.link_format,dim_meta_creatives,object_story_spec_link_data_call_to_action_value_link_format,,pending,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_complete_registration_add_20_s_calls,fact_meta_delivery_ad,actions_offsite_complete_registration_add_20_s_calls,,pending,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_content_view_add_20_s_calls,fact_meta_delivery_ad,actions_offsite_content_view_add_20_s_calls,,pending,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_add_to_cart_add_20_s_calls,fact_meta_delivery_ad,actions_offsite_add_to_cart_add_20_s_calls,,pending,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_offsite_initiate_checkout_add_20_s_calls,fact_meta_delivery_ad,actions_offsite_initiate_checkout_add_20_s_calls,,pending,Auto-detected: set rename_to and change status to approved to load
pending_insights-daily ad,insights-daily ad,actions_rsvp,fact_meta_delivery_ad,actions_rsvp,,pending,Auto-detected: set rename_to and change status to approved to load
